baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000031960.14	6047.72878325869	-0.433719607699124	0.0912126557687422	-4.7550375991547	1.98409487564187e-06	1.08665815403969e-05
ENSMUSG00000096210.2	2445.12340104787	0.525024158001239	0.110423098247589	4.75465881987879	1.98781823739666e-06	1.08840936665076e-05
ENSMUSG00000043015.15	85.6410519345966	1.10521571842407	0.232481588719339	4.75399245382105	1.9943848449908e-06	1.09171603112337e-05
ENSMUSG00000010110.17	1389.49529044314	-0.491958821500053	0.103487587441081	-4.75379544218421	1.99633025532613e-06	1.09249199615243e-05
ENSMUSG00000040093.16	88.480940741356	1.16446837828907	0.245011624201634	4.75270666068793	2.00711445069449e-06	1.09810329859963e-05
ENSMUSG00000027654.2	292.804374603967	0.822631085768844	0.173093936336686	4.75251244023211	2.00904404364616e-06	1.09886851404187e-05
ENSMUSG00000079491.9	71.1615475279769	-1.26919109601115	0.267090883537882	-4.75190721300355	2.01506845099723e-06	1.10187243673156e-05
ENSMUSG00000110020.1	13.6516384336156	4.30504057817716	0.906163620535156	4.75084243134228	2.02570938901304e-06	1.10739850038042e-05
ENSMUSG00000014245.8	134.438639633331	0.959390275815138	0.201978533657002	4.74996158475121	2.03455293994252e-06	1.1119393239501e-05
ENSMUSG00000026779.6	301.758131355135	0.866018409289354	0.182524769005507	4.74466240394599	2.0885435996007e-06	1.14114537700464e-05
ENSMUSG00000034573.14	1047.2538516502	0.473261082609828	0.0997657003570281	4.74372535767488	2.09823277754698e-06	1.14613681174162e-05
ENSMUSG00000027006.13	3838.42603287109	-0.486249811297376	0.102505354356026	-4.74365280089186	2.09898482215318e-06	1.14624508876265e-05
ENSMUSG00000060288.13	185.792740053783	0.834676937710474	0.176047408529717	4.74120547800953	2.12450328499394e-06	1.15987455788762e-05
ENSMUSG00000093930.2	3232.49807237251	0.740775584897854	0.15625969381099	4.74066963035194	2.13013024670942e-06	1.16263991867471e-05
ENSMUSG00000068284.14	906.596767191174	0.482055365523533	0.101748407181808	4.7377190353671	2.16137190379892e-06	1.17938081447208e-05
ENSMUSG00000037656.9	1311.43951306299	-0.531477042243114	0.112190796672459	-4.73726061322802	2.16626511931491e-06	1.18173930349132e-05
ENSMUSG00000028233.6	603.225205344769	0.531839807146582	0.112278667405966	4.73678410542234	2.17136265802324e-06	1.18420798242706e-05
ENSMUSG00000021226.7	188.878962507743	-0.913807714596936	0.193026564124949	-4.73410340560906	2.20025537987153e-06	1.19964925177031e-05
ENSMUSG00000039652.16	138.263363391903	0.909606643966887	0.192153701678153	4.73374510104639	2.20414506410803e-06	1.20145352625346e-05
ENSMUSG00000020747.18	631.769292084122	0.822418126886482	0.173793489978881	4.73215726887367	2.22146187342228e-06	1.21057389136969e-05
ENSMUSG00000071379.2	985.710388528678	0.69200731993543	0.146351695558135	4.72838607913871	2.26311545462602e-06	1.23294815910489e-05
ENSMUSG00000023175.15	10451.734294104	-0.463257214701137	0.097998790248962	-4.72717278982986	2.27667521258618e-06	1.24000912828674e-05
ENSMUSG00000066306.13	3294.51145749687	0.50861457292402	0.107612968213923	4.72633160636318	2.28612206089563e-06	1.2448268427876e-05
ENSMUSG00000040423.11	1403.91220346825	0.503753690783776	0.106592115023321	4.72599395061782	2.28992465538796e-06	1.24656945272395e-05
ENSMUSG00000021702.7	32.2016766084633	-1.95918108570482	0.414618239566727	-4.72526507215927	2.29815381793736e-06	1.25039141876576e-05
ENSMUSG00000026435.15	47.1212251097404	1.51483099132818	0.320579574562293	4.72528854465063	2.29788836756469e-06	1.25039141876576e-05
ENSMUSG00000107300.1	12.1201663007072	6.06831704519466	1.28446456331661	4.72439428731743	2.30802235647012e-06	1.25543071516063e-05
ENSMUSG00000037773.14	445.262772910645	-0.621951315001702	0.131669360460613	-4.72358423270196	2.31723916578797e-06	1.26011295360782e-05
ENSMUSG00000029438.9	219.61370881782	0.770259974274966	0.163081048521337	4.72317281044577	2.32193385456373e-06	1.26233425237472e-05
ENSMUSG00000029161.7	461.914096046749	-0.550552256281078	0.116574663695527	-4.72274368055673	2.32684033289434e-06	1.26466949500825e-05
ENSMUSG00000034647.15	1050.45838583524	-0.59714790453415	0.12644884665854	-4.72244643042635	2.33024479157747e-06	1.26618735760774e-05
ENSMUSG00000038591.3	20.6584143177512	-2.31362537002598	0.490012596621474	-4.72156304955812	2.34039055963624e-06	1.27136649377405e-05
ENSMUSG00000072791.11	7.76841675928759	6.39149864161671	1.35382424418763	4.7210697171788	2.34607500232531e-06	1.27412002947066e-05
ENSMUSG00000073408.2	12.8175647813838	3.56691141373567	0.755544378527001	4.72098200332014	2.34708707588635e-06	1.27433528881479e-05
ENSMUSG00000021497.10	1009.08486019295	-0.48682995784972	0.103148333888871	-4.71970743002226	2.36184093934691e-06	1.2820094917824e-05
ENSMUSG00000036989.16	950.504560885229	-0.588256723554677	0.124657118345103	-4.71899825187789	2.37008856624168e-06	1.28614900512596e-05
ENSMUSG00000032698.15	12.3648681208563	3.80432857394335	0.806236156507315	4.71862808835568	2.37440448420839e-06	1.28815333183908e-05
ENSMUSG00000050092.3	12.3945375888585	4.14751011850237	0.879037146608476	4.71824215222804	2.37891233703932e-06	1.2902607085876e-05
ENSMUSG00000032834.11	594.92076810304	0.533211039131735	0.113015852688492	4.7180198746227	2.38151233566224e-06	1.29133248129948e-05
ENSMUSG00000022443.17	25525.4898431549	-0.493759733048351	0.104671620287906	-4.71722642384091	2.39081566106231e-06	1.29603749965968e-05
ENSMUSG00000048388.3	298.920765667336	-0.777154099063431	0.164790916390868	-4.71600083356596	2.40525449039252e-06	1.30352323088908e-05
ENSMUSG00000026721.16	743.356559553441	-0.621643065475066	0.131837869206489	-4.71520868181983	2.41463142902853e-06	1.3082624787069e-05
ENSMUSG00000028047.11	846.348158632645	-0.700038081055306	0.148472648344858	-4.71492957699066	2.4179436302527e-06	1.3097141930212e-05
ENSMUSG00000036639.12	152.599699290707	0.953068273953943	0.202166953585838	4.71426341966061	2.42586671106603e-06	1.31366204392814e-05
ENSMUSG00000031467.10	531.949465568499	0.632152556416804	0.13415475110256	4.71211456337858	2.45159481134798e-06	1.32724713079961e-05
ENSMUSG00000026811.18	762.922793154072	-0.512652948253157	0.108799204966723	-4.71191814691989	2.45395951353557e-06	1.32817991766856e-05
ENSMUSG00000020838.12	23.7353715529972	2.09457562946795	0.444563270463955	4.71153549703287	2.45857261163968e-06	1.33032881942762e-05
ENSMUSG00000025764.14	1248.76146845537	-0.601992902948924	0.127779068563131	-4.71120121408225	2.46260942628171e-06	1.33216485352202e-05
ENSMUSG00000027115.14	203.164651981024	0.866926652898522	0.184039935614839	4.71053551503538	2.47066739601286e-06	1.33617463013531e-05
ENSMUSG00000067276.5	2361.62456582674	-0.517256264827744	0.109821707208187	-4.70996379474589	2.47760799566901e-06	1.33957817884957e-05
ENSMUSG00000071552.5	13.2243083291308	4.22961588210772	0.898166657268632	4.70916599706583	2.48732443050922e-06	1.34448037968789e-05
ENSMUSG00000025202.8	13.550825630204	5.31033210608778	1.12775539747632	4.7087623060561	2.49225493906323e-06	1.346793746052e-05
ENSMUSG00000097974.1	13.9089244764257	5.35921941424123	1.13895294037952	4.70539143825857	2.53379312301896e-06	1.36888322284321e-05
ENSMUSG00000033436.13	2009.47735623586	-0.417144808411907	0.0886810752387875	-4.70387630380755	2.552679398214e-06	1.3787266572243e-05
ENSMUSG00000022106.14	726.873354036333	-0.537815965688139	0.114338500642636	-4.70371714396603	2.55467116311112e-06	1.37910843568884e-05
ENSMUSG00000032549.7	55.9210150190987	1.52437969690671	0.324081226927927	4.7036963891948	2.55493100327603e-06	1.37910843568884e-05
ENSMUSG00000059474.13	735.194843832961	0.616671671107021	0.131104641182423	4.70366011107847	2.55538524948867e-06	1.37910843568884e-05
ENSMUSG00000025158.7	411.011188725003	0.656465522216517	0.139582042929748	4.70308005555497	2.56265878858402e-06	1.3826733302222e-05
ENSMUSG00000039968.9	378.991591621184	0.873974315172593	0.185843205476152	4.7027509718925	2.56679412576648e-06	1.38454360231923e-05
ENSMUSG00000033420.12	3869.06182243606	-0.489441069298189	0.104078238291913	-4.70262638310069	2.56836140664015e-06	1.38502803630097e-05
ENSMUSG00000031562.15	374.428897814931	0.660139202782883	0.140452417908965	4.70009140896924	2.6004506396441e-06	1.40196735839318e-05
ENSMUSG00000086429.9	135.045342224822	-0.954357391882684	0.203057474352608	-4.69993727108734	2.60241417006441e-06	1.40266057494331e-05
ENSMUSG00000020085.15	248.725205020692	-0.662723149564625	0.141031518538823	-4.69911376145462	2.61292882224243e-06	1.40796115162592e-05
ENSMUSG00000060675.13	183.785153618324	-0.810184329801747	0.172428445099541	-4.69866981247808	2.6186141098968e-06	1.41065737200766e-05
ENSMUSG00000048537.16	2245.40399433286	-0.551182807796967	0.117327664670273	-4.69780771096026	2.62968826341999e-06	1.41625443632588e-05
ENSMUSG00000069601.14	1215.06689655289	0.439401902045421	0.093560933648043	4.69642493840817	2.64754463827005e-06	1.42550029600092e-05
ENSMUSG00000061458.9	782.630751689564	0.610084352994416	0.12992000808134	4.69584602097973	2.65505497164257e-06	1.42917224312318e-05
ENSMUSG00000052331.14	444.423295818521	-0.599966524659465	0.127800961230348	-4.6945384360458	2.67209367708979e-06	1.43796991249941e-05
ENSMUSG00000056592.14	82.8539160222403	1.18381249859862	0.252171523994966	4.69447334831609	2.67294454974054e-06	1.43805389513855e-05
ENSMUSG00000030346.16	152.597028313161	0.957850340043131	0.204046468794395	4.69427550352903	2.67553251293477e-06	1.43907215229238e-05
ENSMUSG00000037405.8	225.942449633942	-0.934053405348817	0.199014712311191	-4.6933887173541	2.68716193838301e-06	1.44457638022631e-05
ENSMUSG00000037962.7	32.9152764023896	1.86409573430418	0.397172843630926	4.69341185883394	2.68685784259473e-06	1.44457638022631e-05
ENSMUSG00000029377.5	1117.02718055741	-0.632344509785908	0.134734099425946	-4.69327744409249	2.68862461086007e-06	1.4449873687606e-05
ENSMUSG00000058809.8	545.249942198571	0.808361881752649	0.172269218208743	4.69243368117651	2.69974065445829e-06	1.45058495133238e-05
ENSMUSG00000002105.15	1294.08721758622	-0.712160915460392	0.151879431935546	-4.68898853771467	2.7455876552466e-06	1.47483591229273e-05
ENSMUSG00000033065.14	792.920625696271	-0.524419776584082	0.111853422784695	-4.68845533313301	2.75274982277142e-06	1.47829950913077e-05
ENSMUSG00000029765.12	225.147704360902	-0.814914248103667	0.173841561065235	-4.68768367650511	2.76314670810741e-06	1.48349798748895e-05
ENSMUSG00000085006.7	13.1480466776126	3.61597111596368	0.771488576059354	4.6870053921388	2.77231665556068e-06	1.48803521317789e-05
ENSMUSG00000040722.7	627.631262611571	-0.500837922323926	0.106869236660823	-4.68645550368685	2.77977220381859e-06	1.49165012451215e-05
ENSMUSG00000029598.12	2156.40775304828	-0.654675258993502	0.139811799487129	-4.68254654753778	2.83332821152023e-06	1.51999466028601e-05
ENSMUSG00000054855.13	101.144126573748	-0.999458868619599	0.213521775176917	-4.68082877163924	2.85717506974468e-06	1.53239057834946e-05
ENSMUSG00000049128.7	30.8425351105494	1.82558389037758	0.390083728515678	4.67997959649374	2.86903467788565e-06	1.53835260953884e-05
ENSMUSG00000025511.15	1367.53964533206	-0.805923830632515	0.172211538170876	-4.67984804730586	2.87087611827414e-06	1.53894128515721e-05
ENSMUSG00000017561.16	430.830154210867	0.609988993791402	0.130361926212492	4.67919592410066	2.88002136991653e-06	1.54344387087422e-05
ENSMUSG00000114865.2	7.2330124946893	6.29613247438796	1.34569171787504	4.67873316804691	2.88652792104035e-06	1.54653037488408e-05
ENSMUSG00000115338.2	370.72007275534	0.811526298689601	0.173488452582818	4.67769633429755	2.90115749523044e-06	1.55396627015488e-05
ENSMUSG00000004936.8	2133.61729320731	0.518130695691051	0.110787127640862	4.67681315261349	2.91367514430448e-06	1.56026738581293e-05
ENSMUSG00000070331.14	15.5741810344468	3.44594833624993	0.736845926501113	4.67661991783397	2.91642083072879e-06	1.56133372823574e-05
ENSMUSG00000055817.18	786.863256972069	0.534742103547498	0.114373345467354	4.67540842984375	2.93369160202862e-06	1.570173651078e-05
ENSMUSG00000074994.6	1468.27415593485	0.582796496649142	0.124656754222197	4.675209941776	2.93653055398703e-06	1.5712867858291e-05
ENSMUSG00000047884.6	12.3235692555555	4.56509081883738	0.976537758416597	4.67477143560678	2.94281180398153e-06	1.57424078332917e-05
ENSMUSG00000046834.7	13.1218656823794	5.2663019028138	1.12658802152184	4.67455875813404	2.94586287867584e-06	1.57546573643291e-05
ENSMUSG00000017679.16	999.095543107751	-0.436408679996218	0.0933630819321835	-4.67431741716938	2.94932883636566e-06	1.57691188132938e-05
ENSMUSG00000025815.13	141.637849149642	-0.823172914043788	0.176122793168798	-4.67385793305498	2.95593842013556e-06	1.58003764156885e-05
ENSMUSG00000060988.12	113.560768863856	-1.01341831673556	0.21684886607157	-4.67338536324687	2.96275106172343e-06	1.58327030014175e-05
ENSMUSG00000034271.16	574.672155020713	-0.710055589717795	0.15193805619087	-4.67332284958152	2.963653396035e-06	1.58334368450533e-05
ENSMUSG00000046694.6	376.191109571638	0.751118039094399	0.160741545807012	4.67283075650024	2.97076557471213e-06	1.58673380902754e-05
ENSMUSG00000028175.15	109.509364329722	1.0277834952899	0.220003593116752	4.67166686111565	2.98765247828217e-06	1.59534167551615e-05
ENSMUSG00000057193.8	2750.32426588312	-0.491450070997073	0.105201068882367	-4.67153115665202	2.98962739208263e-06	1.59598447598489e-05
ENSMUSG00000022808.5	1766.57377402333	-0.398208403664131	0.0852503596026897	-4.67104661516955	2.99668917282152e-06	1.59934182078099e-05
ENSMUSG00000081683.5	13.9566632078163	3.26261394545685	0.698643511126285	4.66992664140998	3.01307313395571e-06	1.6076714270039e-05
ENSMUSG00000026051.8	177.200347677765	-1.17589026059082	0.251888530013815	-4.66829617262179	3.03707876470494e-06	1.62006235033758e-05
ENSMUSG00000040189.18	35.323001955965	1.69212155907525	0.362478142741386	4.66820301571262	3.03845585399828e-06	1.6203793045659e-05
ENSMUSG00000085932.1	7.14047807964957	6.28973068532465	1.34819579515952	4.66529469080596	3.08175060400125e-06	1.64304462264333e-05
ENSMUSG00000021987.9	1778.99397353974	-0.491934960348526	0.105467371222583	-4.66433319277795	3.0961936446759e-06	1.65031985227549e-05
ENSMUSG00000021890.6	1319.79317204521	0.444490725954673	0.0952976702572102	4.66423496770681	3.09767277224514e-06	1.65068314539541e-05
ENSMUSG00000030621.17	67.0082661907412	-1.18179275034759	0.253376577426242	-4.66417520653269	3.09857302075655e-06	1.65073785870266e-05
ENSMUSG00000071637.5	447.665863126784	-0.902484911281882	0.19350431718803	-4.66390065294993	3.10271215037932e-06	1.65251758559961e-05
ENSMUSG00000022094.15	2166.16486197826	0.38839522908825	0.0832838067370958	4.66351436497503	3.10854475306806e-06	1.65519811562258e-05
ENSMUSG00000029250.5	1912.39561426392	0.475127290721287	0.10189444113609	4.66293632335356	3.11729231290307e-06	1.65942898662949e-05
ENSMUSG00000044018.3	757.580999034533	0.558518645294984	0.119819955962772	4.66131572831254	3.14194301357979e-06	1.67212122787506e-05
ENSMUSG00000040462.13	2358.89143112232	-0.441262453913343	0.094693723202091	-4.65989126831163	3.16376463459814e-06	1.68330171316909e-05
ENSMUSG00000054263.12	499.689259988073	-0.664461218894844	0.14259928469063	-4.65963921443503	3.16764101095844e-06	1.6849310204011e-05
ENSMUSG00000060600.15	501.203690026588	0.544429925240264	0.116893496569139	4.65748686812743	3.20092834446742e-06	1.7021997416609e-05
ENSMUSG00000040415.15	1133.87903262373	-0.655258651028922	0.140703459690099	-4.65701875754964	3.208212246989e-06	1.70563495699798e-05
ENSMUSG00000033187.8	12.1055238562267	3.76018016153682	0.807637148703809	4.65577910522269	3.22757838319288e-06	1.71549023618241e-05
ENSMUSG00000028080.16	866.832330711249	0.523357981981077	0.112413735532669	4.65564087432164	3.22974479373808e-06	1.71620097550698e-05
ENSMUSG00000109771.1	70.293379524532	1.42540019806812	0.30618537956299	4.65535029824923	3.23430336762847e-06	1.71818215605253e-05
ENSMUSG00000008690.15	1491.56218863216	0.449644141626625	0.0966114384058164	4.65415016116306	3.25319664915105e-06	1.72777549518807e-05
ENSMUSG00000044519.8	7.13322817685763	6.28022359524482	1.34975408545926	4.65286503882516	3.27354516653657e-06	1.73813659086217e-05
ENSMUSG00000024659.15	10765.9231108703	-0.510984854596025	0.10983684126574	-4.65221731349452	3.28384740628968e-06	1.74315952213331e-05
ENSMUSG00000027752.15	392.188376588249	0.687834186366328	0.147856065774367	4.65205254017771	3.28647312578702e-06	1.74365891526311e-05
ENSMUSG00000105572.1	88.7301101757172	-1.16664995115398	0.250781590736763	-4.65205578976719	3.2864213230026e-06	1.74365891526311e-05
ENSMUSG00000029034.9	665.541260265184	0.514820536799254	0.110674790837129	4.65165131919582	3.29287514363538e-06	1.74660781260434e-05
ENSMUSG00000021819.11	3197.35368165635	-0.61168497755667	0.131508540093325	-4.65129471532865	3.29857527357175e-06	1.749182998645e-05
ENSMUSG00000032076.20	104.788103548103	1.17058609372627	0.251676132969954	4.65116052091445	3.30072275207512e-06	1.74987343236933e-05
ENSMUSG00000055489.8	69.0524819058911	-1.1795359797836	0.253635456047396	-4.65051691969747	3.31104078555136e-06	1.75489401123064e-05
ENSMUSG00000006418.17	805.180798367787	0.533787722487467	0.114823955317874	4.64874878251453	3.33954652979981e-06	1.76954927105138e-05
ENSMUSG00000052957.8	2632.75937053537	-0.856769624039132	0.184305097757638	-4.64864854235224	3.34116962223067e-06	1.76995617280031e-05
ENSMUSG00000037992.16	683.577683438934	0.761397659249821	0.163833212604068	4.6473950375976	3.36153040639565e-06	1.7802864590883e-05
ENSMUSG00000026827.12	1608.15986489371	0.441314316113899	0.0949857076911551	4.64611283993195	3.38248033134926e-06	1.79092339263074e-05
ENSMUSG00000020612.16	6640.96429402349	-0.366265956069938	0.0788427514980365	-4.64552478332849	3.39213045969487e-06	1.79557350701547e-05
ENSMUSG00000026620.11	301.539727415102	-0.672379534578439	0.144747321194569	-4.64519501314038	3.39755360379608e-06	1.79798432466805e-05
ENSMUSG00000027739.9	368.43466682497	-0.576020255807604	0.124007723419007	-4.64503532462492	3.40018270389919e-06	1.79891568053685e-05
ENSMUSG00000036299.5	766.088397720483	-0.513933638309969	0.110653421286889	-4.64453455060825	3.40844006880316e-06	1.80282351403064e-05
ENSMUSG00000033855.15	1007.45062657327	-0.465826011300481	0.100306657650771	-4.64401887382499	3.41696326358215e-06	1.80686991993765e-05
ENSMUSG00000044005.13	33.3197686546893	1.82588083584861	0.39326129711306	4.64292023967892	3.43518988426056e-06	1.81604406218495e-05
ENSMUSG00000042595.7	347.59147048624	0.738293567221882	0.159052586499351	4.64182056684061	3.45352707862631e-06	1.82505625486256e-05
ENSMUSG00000047592.17	11.4212662422358	5.97929484846403	1.28814357587993	4.64179223529456	3.45400074904413e-06	1.82505625486256e-05
ENSMUSG00000085766.1	56.3358566052266	-1.3601551276444	0.293031483865274	-4.64166890773331	3.45606336798377e-06	1.82568002876876e-05
ENSMUSG00000040022.14	452.760197582807	-0.59367324431141	0.127920182918246	-4.6409661928863	3.46783863403325e-06	1.83143292188278e-05
ENSMUSG00000000530.16	364.537738021438	0.738425316622462	0.159151635200163	4.63975953306261	3.48814821548008e-06	1.84168886774978e-05
ENSMUSG00000036561.9	522.702816387289	-0.557279976729506	0.120119255843514	-4.63938918715502	3.49440443677868e-06	1.84452151563398e-05
ENSMUSG00000038453.17	18.1919794457097	2.77906087288011	0.599039183832773	4.63919714750398	3.49765278061695e-06	1.84576541561522e-05
ENSMUSG00000010554.14	811.616365054861	0.572027005877604	0.1233422042875	4.63772322849249	3.52268063680421e-06	1.85849913688343e-05
ENSMUSG00000029554.15	667.943162403121	0.615890731651788	0.132814135716448	4.63723780853182	3.53096082554087e-06	1.86239286967939e-05
ENSMUSG00000042485.7	112.781007164432	-1.01598518641544	0.219131630612668	-4.63641503316912	3.54503818915837e-06	1.86934153887926e-05
ENSMUSG00000025733.17	322.52417173767	0.601659609922241	0.129774920032466	4.63617785140397	3.54910625804869e-06	1.87100999039312e-05
ENSMUSG00000042408.13	413.78334566373	-0.572553537454453	0.123544109492219	-4.63440579893056	3.57964191856083e-06	1.88662716548137e-05
ENSMUSG00000032216.15	38724.4244746753	-0.365000641108003	0.0787761385147484	-4.63339087177608	3.59724422663033e-06	1.89542168428126e-05
ENSMUSG00000027997.9	279.803759220763	-0.725075698028527	0.156550495545043	-4.63157715026145	3.62890722557302e-06	1.91151292560123e-05
ENSMUSG00000051498.7	56.0660118773167	-1.34723863469252	0.290883771825971	-4.6315359094647	3.62963028342891e-06	1.91151292560123e-05
ENSMUSG00000028600.15	604.107553689127	-0.885452205485716	0.19120865242742	-4.63081661967061	3.64226352927767e-06	1.91767815480692e-05
ENSMUSG00000022371.16	348.010543179887	-0.689095806393928	0.148845994172769	-4.62958919535367	3.66391880113248e-06	1.92858920211188e-05
ENSMUSG00000022468.12	12.6698255260963	3.81981257238272	0.825160316493938	4.62917628978197	3.6712313413309e-06	1.9319469888514e-05
ENSMUSG00000025332.14	3151.31573034673	0.374474228938381	0.0809100584448361	4.62827782028726	3.68719157595427e-06	1.93985267024722e-05
ENSMUSG00000026150.14	1578.99801952503	-0.482413195827856	0.104243955109145	-4.62773304526639	3.69690122307315e-06	1.9444666992108e-05
ENSMUSG00000061259.11	11.4209866845567	5.96587682690738	1.28930733612276	4.62719528522046	3.70650987871291e-06	1.9490252784482e-05
ENSMUSG00000029267.17	500.468621340614	0.776205008332195	0.167764555533499	4.62675209232265	3.71444680787931e-06	1.95270270720544e-05
ENSMUSG00000029752.12	2838.58478657795	0.465041637630426	0.100514571540887	4.62660916224727	3.71700994682373e-06	1.95355395808559e-05
ENSMUSG00000064120.14	453.543236534322	-0.630113360804096	0.136273470949406	-4.62388868804874	3.76612020253665e-06	1.97886239735722e-05
ENSMUSG00000031844.8	7.20228846915405	6.28434181956869	1.35942508176582	4.62279378530052	3.78606051974637e-06	1.98883488774596e-05
ENSMUSG00000102543.5	256.018595221581	-0.770610077079029	0.166713827902619	-4.6223524873363	3.79412599948979e-06	1.99256599369298e-05
ENSMUSG00000023046.6	820.155697826188	-0.823329773346718	0.178126768506296	-4.62215634545472	3.79771611471094e-06	1.99394546996886e-05
ENSMUSG00000022369.13	343.002263679597	0.68697356949906	0.148627945599315	4.62210230201975	3.79870587970932e-06	1.99395930997575e-05
ENSMUSG00000066232.4	5989.19954673593	0.592187180513382	0.128137173943002	4.62150960795186	3.80957686610421e-06	1.99915852935494e-05
ENSMUSG00000034928.16	1490.78465635887	0.554250086910703	0.119956458850398	4.62042721352695	3.8295067701478e-06	2.00910777241443e-05
ENSMUSG00000031788.14	449.609491870902	0.730719366456977	0.158195474985885	4.61909145329331	3.85423964097185e-06	2.0215711568473e-05
ENSMUSG00000028007.13	1309.34620145664	-0.452631787021676	0.0979954918283339	-4.6189041819861	3.85771936136059e-06	2.02288364889993e-05
ENSMUSG00000025583.15	1157.93387494459	0.610868574160816	0.132267944826415	4.61841737211916	3.86677895321846e-06	2.02712066856035e-05
ENSMUSG00000060121.15	198.452621948151	0.916318157477004	0.198448972831233	4.61739934656285	3.88579049577363e-06	2.03657143304702e-05
ENSMUSG00000004100.12	795.393985145789	0.544104568263868	0.117862811829779	4.61642276997156	3.90411215740261e-06	2.0456559321965e-05
ENSMUSG00000057113.13	13854.9043455992	0.640844020659147	0.138836977816656	4.61580214966525	3.91579868397644e-06	2.05126006991294e-05
ENSMUSG00000046688.14	59.8287015694785	-1.31618181186979	0.285159224180476	-4.61560314470761	3.91955312057407e-06	2.05270726053951e-05
ENSMUSG00000031776.17	1252.16058384292	-0.428560919382253	0.0928688517326314	-4.61468954753609	3.93683340939099e-06	2.06123554450203e-05
ENSMUSG00000034349.14	2013.36367753377	0.729234894336328	0.158028502878657	4.61457826311418	3.9389432875058e-06	2.06181864495467e-05
ENSMUSG00000085795.8	682.862983968178	-0.641494994701415	0.139025229254673	-4.61423439573182	3.94546963344692e-06	2.06471264231229e-05
ENSMUSG00000041594.18	405.393996920376	-0.575873642521955	0.124821846626063	-4.61356451685207	3.95821320724663e-06	2.07085790572254e-05
ENSMUSG00000008384.8	420.200246442509	-0.709141398070278	0.153722546397221	-4.61312549583877	3.96658640025026e-06	2.0747141452105e-05
ENSMUSG00000040721.9	248.819016106103	0.695842027392927	0.150843812367973	4.61299682412873	3.96904369631486e-06	2.07547316211395e-05
ENSMUSG00000058966.13	14.422440998545	3.12866520848163	0.678236037678217	4.61294451293372	3.97004312161623e-06	2.07547316211395e-05
ENSMUSG00000017754.13	647.025923335358	-0.775904059636564	0.16823017929027	-4.61215736029022	3.98511112574952e-06	2.08282436792015e-05
ENSMUSG00000031232.17	2135.83686089256	-0.532278126260176	0.115449245624748	-4.61049462367448	4.01712030285366e-06	2.09902395627776e-05
ENSMUSG00000026553.17	9066.57555430374	-0.418415485714154	0.0907553807743325	-4.61036560195327	4.01961436259121e-06	2.09979703338088e-05
ENSMUSG00000031903.7	714.823221084632	-0.526568161827184	0.114221419952693	-4.61006492517141	4.02543236798888e-06	2.10230567045839e-05
ENSMUSG00000019853.6	312.678346204672	-0.638935366716027	0.138609500205635	-4.60960731961466	4.03430238885369e-06	2.10640657270698e-05
ENSMUSG00000024883.8	1528.25599752773	-0.477863196394133	0.103667975344648	-4.6095546363808	4.03532477861909e-06	2.10640900234752e-05
ENSMUSG00000040209.12	897.114628094618	0.514430962082734	0.111639195466326	4.60797804869441	4.06603576708183e-06	2.12190474713295e-05
ENSMUSG00000029703.10	547.87223364295	0.575257627983832	0.124853631734668	4.60745610673415	4.07625214607766e-06	2.12670004203099e-05
ENSMUSG00000005949.9	501.888489059803	-0.533950559151277	0.115893482146121	-4.60725270535975	4.08024013825477e-06	2.12824420719403e-05
ENSMUSG00000073838.10	638.593676848715	0.505666617926186	0.109765495405568	4.60679028557944	4.08932049672195e-06	2.1324430919792e-05
ENSMUSG00000104554.1	11.9387080418312	4.51438923935659	0.980024162822133	4.60640605672079	4.09688017819896e-06	2.13584707929934e-05
ENSMUSG00000039774.12	89.3696613161631	1.11465473446596	0.241993119672395	4.60614225716397	4.10207817198512e-06	2.13801843176973e-05
ENSMUSG00000019820.11	4135.94576785916	-0.497592913031593	0.108066295258727	-4.60451532867189	4.13427566732897e-06	2.15425738888992e-05
ENSMUSG00000022464.14	1805.401238221	0.401344883785295	0.0871985915203286	4.60265328588168	4.17142337426541e-06	2.17306694128294e-05
ENSMUSG00000031239.5	4228.48254422089	-0.625935367712979	0.136057261280364	-4.60052893776214	4.21419468666013e-06	2.1947958588275e-05
ENSMUSG00000027460.7	67.6275866714883	-1.25809537540434	0.273481337503621	-4.6002969960891	4.21888993107184e-06	2.19668842524261e-05
ENSMUSG00000032643.12	506.781435446933	-0.631496538770646	0.137282717068775	-4.5999711562693	4.22549444382876e-06	2.1995739060343e-05
ENSMUSG00000025732.6	100.87845845043	1.2597666110119	0.273878493813991	4.59972812566836	4.23042692914199e-06	2.2015877835668e-05
ENSMUSG00000020396.8	12.3693900543469	3.80171569486256	0.826750283359758	4.59838450785054	4.25779636903804e-06	2.2152742948713e-05
ENSMUSG00000039914.6	201.185751865004	-0.767382759894632	0.166930007776777	-4.59703303267556	4.28549698051584e-06	2.22912618762846e-05
ENSMUSG00000024083.16	2827.77550121086	-0.403487215979163	0.0877797616250036	-4.59658591581583	4.29469929856666e-06	2.23288246514339e-05
ENSMUSG00000030102.11	1223.18609061332	-0.509840634054477	0.110918712836502	-4.59652497776459	4.29595495782045e-06	2.23288246514339e-05
ENSMUSG00000036940.15	2137.74691249515	0.456898433408008	0.0994001749461697	4.59655562634012	4.29532338451421e-06	2.23288246514339e-05
